0.0078125,-0.03125,-0.96484,0.0036302,-0.0039792,-0.0075396
0,-0.023438,-0.96484,0.0031415,-6.9811e-05,-0.0097736
0.0078125,-0.015625,-0.95703,0.0036302,-0.0032811,-0.012217
0,-0.015625,-0.94922,0.0020245,-0.0036302,-0.010053
0.0039062,-0.023438,-0.96875,0.0067717,-0.0043981,-0.009983
0.0039062,-0.015625,-0.96094,0.0048868,-0.004817,-0.010541
0,-0.019531,-0.95703,0.0038396,-0.0047472,-0.011589
0,-0.015625,-0.95703,0.0032113,-0.0023736,-0.0096339
0.0039062,-0.015625,-0.95703,0.0046773,-0.0034906,-0.0069811
0.0078125,-0.019531,-0.96094,0.0036302,-0.0006283,-0.0096339
0.0039062,-0.027344,-0.95703,0.0036302,-0.001117,-0.0060038
0.0039062,-0.019531,-0.95703,0.0023038,-0.0016755,-0.010821
0,-0.019531,-0.96094,0.0012566,-0.0018849,-0.010681
0.0039062,-0.023438,-0.95703,0.001466,-0.0038396,-0.0073302
0,-0.015625,-0.95312,0.0035604,-0.0013962,-0.01124
0.0039062,-0.011719,-0.94531,0.0027924,-0.0071207,-0.0089358
0,-0.019531,-0.95703,0.0023038,-0.0020943,-0.010123
0.0078125,-0.019531,-0.96094,0.0010472,-0.0015358,-0.0064924
0.0039062,-0.015625,-0.93359,0.0010472,-0.0032113,-0.0092151
0.0039062,-0.023438,-0.96094,0.0036302,-0.0016755,-0.012775
0.0078125,-0.027344,-0.95312,0.004817,-0.0018151,-0.010611
0.0039062,-0.023438,-0.96094,0.0037698,-0.0015358,-0.0039792
0,-0.023438,-0.96484,0.0030717,-0.0036302,-0.007749
0.0039062,-0.027344,-0.96094,0.0043981,-0.005166,-0.0080981
0.0039062,-0.023438,-0.95703,0.0049566,-0.0027226,-0.010751
0.0039062,-0.023438,-0.95703,0.0047472,-0.0033509,-0.0090754
0.0078125,-0.03125,-0.96094,0.001117,-0.004817,-0.010472
0.0039062,-0.027344,-0.98047,0.005166,-0.0016057,-0.0095641
