-0.039062,-1.0625,0.039062,0.4937,-0.018081,-0.11254
0,-1.0078,0.0625,0.40302,0.025272,-0.15526
-0.0039062,-0.94141,0.039062,0.3575,0.084751,-0.16971
0,-0.93359,0.042969,0.33935,0.058013,-0.1679
0,-0.95312,0.066406,0.30689,0.0096339,-0.15519
-0.0039062,-0.98438,0.085938,0.259,0.024015,-0.14556
-0.011719,-1.0234,0.15625,0.19582,0.045726,-0.13208
-0.015625,-1.0586,0.16016,0.14053,0.058083,-0.14123
0.0039062,-1.0391,0.12109,0.12664,0.041747,-0.15784
0.0078125,-1.0312,0.12891,0.15994,0.016196,-0.16126
0.019531,-1,0.082031,0.28427,-0.087054,-0.2338
0.027344,-0.96875,0.10156,0.34633,-0.088241,-0.29048
0.042969,-1.0039,0.16406,0.27045,0.020175,-0.26486
0.070312,-0.95312,0.14062,0.11547,0.0094943,-0.15875
0.066406,-0.94531,0.16406,0.081819,0.046634,-0.10318
0.050781,-0.96484,0.16016,0.07407,0.080841,-0.044539
0.050781,-0.99609,0.125,0.020245,0.10723,0.0095641
0.078125,-1,0.13281,0.013892,0.12021,0.002583
0.042969,-1.0234,0.14453,0.013962,0.12817,0.0021641
0.042969,-1.0234,0.14062,-0.010611,0.11812,0.0068415
0.054688,-1.0078,0.14844,-0.031066,0.10213,0.021851
0.054688,-0.99609,0.14453,-0.034626,0.077002,0.019128
0.046875,-0.99219,0.14453,0.0035604,0.083145,0.037698
0.03125,-0.98438,0.17969,0.019407,0.17732,0.035394
0.023438,-0.98438,0.17969,-0.027296,0.18458,0.024434
0.0078125,-1.0312,0.14062,-0.047053,0.18549,0.027296
0.019531,-1.0117,0.14844,-0.023038,0.19547,-0.0072604
0.015625,-1.0195,0.14844,-0.023177,0.16196,-0.0037
0.015625,-1,0.14062,-0.05557,0.13948,-0.0046075
0.03125,-0.98438,0.20703,-0.04817,0.12154,-0.0032811
0.027344,-0.96875,0.17578,-0.046145,0.1013,-0.001117
0.015625,-0.98438,0.14453,-0.042026,0.10807,0.0089358
0.0625,-1.0117,0.15625,-0.00069811,0.11987,0.014591
0.027344,-1.0312,0.14844,0.17837,-0.048309,0.056617
0.011719,-1,0.16797,-0.019407,0.12964,-0.050543
0.011719,-1.0273,0.16406,-0.039513,0.10953,-0.02946
0.0039062,-1.0352,0.15234,-0.044121,0.073302,-0.0080283
0.0078125,-1.0078,0.17578,-0.033998,0.040281,0.0023038
0.046875,-1.0273,0.097656,0.023247,-0.11812,-0.054173
0.078125,-1,0.15234,0.067507,-0.20147,0.01117
0.050781,-0.9375,0.16797,0.089358,-0.22207,0.029041
-0.03125,-0.95312,0.14062,0.086287,-0.1547,0.066251
0.0078125,-0.97656,0.21094,0.23345,0.03693,0.071207
0,-0.99219,0.21484,0.23917,0.035743,0.066251
0.035156,-1.0664,0.12891,0.12008,0.028413,0.029809
0.011719,-0.96484,0.16797,0.26493,0.2213,0.0333
-0.027344,-1.0352,0.19531,0.16252,0.15414,-0.0043981
-0.011719,-1,0.21094,0.22116,0.20008,-0.012915
-0.011719,-0.98828,0.24219,0.27596,0.23373,-0.0111
0.0078125,-0.96094,0.36719,0.71082,0.13529,-0.16636
0.0039062,-0.93359,0.375,0.71885,0.0067717,-0.15973
0.0039062,-0.93359,0.38281,0.78705,-0.051241,-0.1517
0.0039062,-0.94531,0.39844,0.89386,-0.093896,-0.14702
0.054688,-0.73828,0.56641,0.83424,0.038466,0.026598
0.011719,-0.77344,0.55078,0.94413,-0.2206,0.072673
-0.085938,-0.94531,0.53516,1.0206,-0.376,0.11009
-0.085938,-0.95312,0.54297,1.0031,-0.37202,0.08133
-0.066406,-0.90234,0.57031,0.97882,-0.34047,0.015498
-0.019531,-0.82812,0.55859,0.95481,-0.30919,-0.10772
0.0078125,-0.70703,0.58594,0.92325,-0.30724,-0.15708
0.085938,-0.61719,0.81641,0.85337,-0.1103,-0.0592
0.097656,-0.58594,0.85156,0.83459,-0.1332,-0.046634
0.09375,-0.61328,0.82812,0.84255,-0.17599,-0.043702
0.027344,-0.72656,0.8125,0.76771,-0.2657,-0.053406
0.015625,-0.69531,0.74219,0.64945,-0.2236,-0.09976
0.023438,-0.66016,0.72266,0.61127,-0.17006,-0.10025
0.042969,-0.625,0.73047,0.57978,-0.1221,-0.084751
0.0625,-0.5625,0.73047,0.56338,-0.093966,-0.083005
0.070312,-0.51172,0.76562,0.57622,-0.075117,-0.093896
0.10156,-0.47266,0.77344,0.62146,-0.061294,-0.10814
0.11328,-0.46875,0.81641,0.72659,-0.049985,-0.11079
0.11719,-0.45312,0.79297,0.94713,-0.11875,-0.13027
0.10547,-0.44141,0.79297,0.99236,-0.18912,-0.14828
0.10938,-0.44141,0.78516,0.97736,-0.21607,-0.1614
0.089844,-0.42969,0.80469,0.95418,-0.20127,-0.17222
0.082031,-0.42578,0.83203,0.93617,-0.17865,-0.1702
