0.0078125,-0.019531,-0.96094,0.00027924,-0.0034906,-0.0091453
0.0039062,-0.023438,-0.95703,0.0020245,-0.0038396,-0.0090056
0.0078125,-0.023438,-0.96094,0.0027924,-0.0045377,-0.0082377
0.0039062,-0.015625,-0.96094,0.002583,-0.0076094,-0.0090056
0.99609,-0.015625,-0.96094,-0.00027924,-0.0048868,-0.0090056
0,-0.0039062,-0.96875,0.0035604,-0.0011868,-0.0086566
0.0039062,-0.015625,-0.95703,0.0026528,-0.0017453,-0.0079585
0,-0.019531,-0.96484,-0.00055849,-0.0020245,-0.007749
0,-0.019531,-0.96094,-0.00076792,-0.0060038,-0.0078887
0.0039062,-0.03125,-0.93359,-0.0017453,-0.0045377,-0.010611
0,-0.015625,-0.96094,-0.00048868,-0.0050264,-0.010472
0,-0.023438,-0.95703,0.00020943,-0.0026528,-0.01117
0.0078125,-0.023438,-0.96094,0,-0.0033509,-0.0098434
0.0039062,-0.023438,-0.96094,0.0025132,-0.0071207,-0.0078188
0,-0.019531,-0.95703,0,-0.005166,-0.0094245
0.99219,-0.011719,-0.95703,0.00097736,-0.0052358,-0.0057943
-0.0039062,-0.019531,-0.95312,-0.00041887,-0.0057245,-0.0047472
0,-0.0078125,-0.93359,-0.00027924,-0.0028623,-0.0093547
0.0039062,-0.98828,-0.97656,0.00097736,-0.002234,-0.01096
0,-0.0039062,-0.96875,-0.0006283,-0.00097736,-0.011449
0.0039062,-0.023438,-0.96875,-0.01466,-0.0018151,-0.010472
0,-0.015625,-0.94922,0.0010472,-0.0034906,-0.0082377
0.0039062,-0.023438,-0.94922,0.002583,-0.0050264,-0.0079585
0,-0.019531,-0.96875,0.0036302,-0.0048868,-0.0093547
0,-0.019531,-0.95312,0.0042585,-0.0064924,-0.010891
0,-0.027344,-0.96094,0.005166,-0.0069811,-0.010681
0,-0.019531,-0.96094,0.00013962,-0.0075396,-0.0099132
0.0039062,-0.023438,-0.96875,0.00027924,-0.0057943,-0.0086566
0.0039062,-0.019531,-0.96094,0.012008,0.0028623,-0.0090754
0.0039062,-0.019531,-0.96094,0.012496,0.0018849,-0.0093547
0.0039062,-0.023438,-0.95312,0.011868,-0.00083773,-0.008517
0,-0.023438,-0.96094,0.013474,-0.0066321,-0.059549
0.011719,-0.023438,-0.96094,0.0333,-0.0072604,-0.045238
0.0078125,-0.027344,-0.94531,0.017243,-0.0071207,-0.024992
0.015625,-0.042969,-0.95312,0.019757,-0.0060038,-0.019477
0.0039062,-0.03125,-0.95312,0.019477,-0.0057943,-0.017941
0,-0.03125,-0.96875,0.030577,-0.0032811,0.0037698
0,-0.035156,-0.97656,0.06283,-0.0085868,-0.0032811
0.023438,-0.03125,-0.95703,0.082447,-0.0087264,-0.018989
-0.0078125,-0.11719,-0.92578,0.40449,-0.031624,0.11079
-0.0039062,-0.078125,-0.98047,0.29956,-0.049496,0.070858
0.99219,-0.097656,-0.9375,0.29509,-0.050334,0.061085
